time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
224.531250,0.423238,-0.070877,0.116899,0.039670,-0.014676
225.000000,0.422964,-0.069478,0.121329,0.042662,-0.012397
225.468750,0.422488,-0.068088,0.125770,0.045638,-0.010117
225.937500,0.421814,-0.066708,0.130217,0.048598,-0.007836
226.406250,0.420943,-0.065338,0.134668,0.051540,-0.005555
226.875000,0.419880,-0.063979,0.139121,0.054463,-0.003274
227.343750,0.418628,-0.062631,0.143573,0.057366,-0.000995
227.812500,0.417192,-0.061295,0.148022,0.060249,0.001282
228.281250,0.415577,-0.059970,0.152463,0.063110,0.003556
228.750000,0.413788,-0.058658,0.156896,0.065949,0.005828
229.218750,0.411833,-0.057358,0.161316,0.068765,0.008096
229.687500,0.409718,-0.056071,0.165721,0.071557,0.010360
230.156250,0.407450,-0.054798,0.170109,0.074324,0.012620
230.625000,0.405038,-0.053538,0.174476,0.077067,0.014874
231.093750,0.402492,-0.052292,0.178819,0.079784,0.017123
231.562500,0.399819,-0.051060,0.183137,0.082476,0.019366
232.031250,0.397031,-0.049842,0.187427,0.085142,0.021603
232.500000,0.394139,-0.048639,0.191685,0.087781,0.023832
232.968750,0.391153,-0.047451,0.195909,0.090395,0.026055
233.437500,0.388085,-0.046277,0.200098,0.092982,0.028269
233.906250,0.384948,-0.045117,0.204248,0.095543,0.030476
234.375000,0.381752,-0.043973,0.208358,0.098079,0.032675
234.843750,0.378512,-0.042843,0.212424,0.100589,0.034865
235.312500,0.375240,-0.041729,0.216446,0.103074,0.037046
235.781250,0.371949,-0.040628,0.220421,0.105534,0.039218
236.250000,0.368651,-0.039543,0.224348,0.107971,0.041381
236.718750,0.365361,-0.038472,0.228225,0.110384,0.043535
237.187500,0.362090,-0.037415,0.232050,0.112775,0.045679
237.656250,0.358850,-0.036372,0.235822,0.115144,0.047814
238.125000,0.355656,-0.035343,0.239539,0.117493,0.049938
238.593750,0.352517,-0.034328,0.243201,0.119823,0.052054
239.062500,0.349446,-0.033326,0.246806,0.122133,0.054159
239.531250,0.346454,-0.032336,0.250354,0.124427,0.056255
240.000000,0.343551,-0.031360,0.253843,0.126705,0.058341
240.468750,0.340747,-0.030396,0.257274,0.128968,0.060417
240.937500,0.338050,-0.029444,0.260645,0.131217,0.062484
241.406250,0.335470,-0.028504,0.263956,0.133455,0.064541
241.875000,0.333014,-0.027574,0.267206,0.135682,0.066588
242.343750,0.330690,-0.026656,0.270396,0.137901,0.068627
242.812500,0.328503,-0.025747,0.273525,0.140111,0.070656
243.281250,0.326459,-0.024849,0.276593,0.142316,0.072676
243.750000,0.324563,-0.023960,0.279601,0.144516,0.074687
244.218750,0.322820,-0.023080,0.282548,0.146713,0.076689
244.687500,0.321233,-0.022208,0.285434,0.148908,0.078683
245.156250,0.319804,-0.021344,0.288260,0.151103,0.080668
245.625000,0.318537,-0.020488,0.291026,0.153300,0.082645
246.093750,0.317432,-0.019639,0.293732,0.155500,0.084614
246.562500,0.316491,-0.018797,0.296379,0.157703,0.086575
247.031250,0.315714,-0.017960,0.298967,0.159912,0.088529
247.500000,0.315101,-0.017130,0.301497,0.162128,0.090476
247.968750,0.314652,-0.016304,0.303969,0.164353,0.092415
